Mon Aug 24 06:11:59 PDT 2015 --  If I had a nickel for every time you pissed me off, I'd put them in a bag and beat you with it.
Mon Aug 24 06:13:15 PDT 2015 --  Love is the virtue of the heart Sincerity is the virtue of the mind Decision is the virtue of the will Courage is the virtue of the spirit.
Thu Aug 20 13:24:58 PDT 2015 --  Discussion Rooms :: Topic: Migrant - Help or Hinder? (1/1) http://www.boltsandbars.co.uk/forum/migrant-help-or-hinder/107-migrant-help-or-hinder … via @BowThemes
Wed Aug 19 07:18:43 PDT 2015 --  LIVE http://www.boltsandbars.co.uk 
Thu Aug 13 09:05:26 PDT 2015 --  Access to Justice for the voiceless - Our Website Launch is Tue' 18 Aug' @TheLawSociety London 11am. For invites - admin@boltsandbars.co.uk
Mon Jun 16 13:40:03 PDT 2014 --  I’m giving 10 lucky people a @BooteaUK 14 day teatox from http://Bootea.com ! Simply RT for your chance to win! pic.twitter.com/Y5i3oRHi8w
Fri Jun 06 00:01:37 PDT 2014 --  It's about time. Orange Is The New Black Season 2 is here. Only on Netflix. #OITNB pic.twitter.com/2Hu3cJNDuN
Fri Feb 07 03:57:24 PST 2014 --  I knocked on 72 times the egg (check the app) at http://bit.ly/XQkYAM 
Fri Feb 07 03:56:55 PST 2014 --  I knocked on 67 times the egg (check the app) at http://bit.ly/XQkYAM 
Fri Feb 07 03:56:39 PST 2014 --  I knocked on 58 times the egg (check the app) at http://bit.ly/XQkYAM 
Fri Feb 07 03:56:32 PST 2014 --  I knocked on 51 times the egg (check the app) at http://bit.ly/XQkYAM 
Fri Feb 07 03:55:53 PST 2014 --  I knocked on 40 times the egg (check the app) at http://bit.ly/XQkYAM 
Thu May 16 06:34:45 PDT 2013 --  My highest score on Sonic Dash is 8,658! Can you beat it?kkk https://itunes.apple.com/us/app/sonic-dash/id582654048 …
Tue May 14 07:44:20 PDT 2013 --  My highest score on Sonic Dash is 17,092! Can you beat it? https://itunes.apple.com/us/app/sonic-dash/id582654048 …
Tue Apr 23 08:59:12 PDT 2013 --  I have Cauldron on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Tue Apr 23 08:58:45 PDT 2013 --  I've harvested 40 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 07:50:21 PDT 2013 --  I've harvested 550 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 07:50:21 PDT 2013 --  I've collected 2,630 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 07:49:07 PDT 2013 --  I've collected 1,070 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 07:49:07 PDT 2013 --  I've harvested 88 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 02:07:32 PDT 2013 --  I've harvested 152 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 02:07:13 PDT 2013 --  I've harvested 30 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Tue Apr 23 02:06:04 PDT 2013 --  I have completed the quest 'Hold the Festival.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Tue Apr 23 02:06:00 PDT 2013 --  I've collected 4,065 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 23:37:56 PDT 2013 --  I've harvested 597 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 14:18:55 PDT 2013 --  I have completed the quest 'Dino`s Rides' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 14:16:54 PDT 2013 --  I have completed the quest 'Upgrading the Main Buil...' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 14:16:48 PDT 2013 --  I've harvested 100 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 14:16:48 PDT 2013 --  I've collected 2,020 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 08:54:54 PDT 2013 --  I have completed the quest 'Find guitars, maracas, ...' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 08:54:24 PDT 2013 --  I've harvested 323 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 08:54:24 PDT 2013 --  I've collected 1,790 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 08:54:08 PDT 2013 --  I made a new achievement: `Boredom ...`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 08:53:59 PDT 2013 --  I made a new achievement: `Incubato...`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 06:03:05 PDT 2013 --  I've harvested 143 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 06:03:05 PDT 2013 --  I've collected 625 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 05:31:02 PDT 2013 --  I've collected 1,605 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 05:04:16 PDT 2013 --  I've harvested 316 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 05:04:16 PDT 2013 --  I've collected 723 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 05:04:09 PDT 2013 --  I have Dino`s Lair on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Mon Apr 22 02:01:56 PDT 2013 --  I have completed the quest 'Build 4 Idols.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 02:01:38 PDT 2013 --  I have Idol on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Mon Apr 22 02:01:25 PDT 2013 --  I have completed the quest 'Collect income from Hou...' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Mon Apr 22 02:01:24 PDT 2013 --  I've harvested 744 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Mon Apr 22 02:01:24 PDT 2013 --  I've collected 4,371 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sun Apr 21 23:03:31 PDT 2013 --  I have completed the quest 'Jamboa`s jam recipe.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sun Apr 21 23:02:44 PDT 2013 --  I have completed the quest 'Build an Altar of Feeli...' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sun Apr 21 23:02:40 PDT 2013 --  I have Altar of Feelings on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Sun Apr 21 13:58:42 PDT 2013 --  I have completed the quest 'Building Houses.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sun Apr 21 13:53:35 PDT 2013 --  I have Cauldron on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Sun Apr 21 13:53:18 PDT 2013 --  I have completed the quest 'Decorating the village.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sun Apr 21 13:53:16 PDT 2013 --  I have Pretty Bush on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Sun Apr 21 13:52:54 PDT 2013 --  I have Bench on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Sun Apr 21 13:52:36 PDT 2013 --  I have Slabs on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Sun Apr 21 13:52:24 PDT 2013 --  I just reached level 16 in The Tribez! Join in and try to overtake me! http://gigam.es/pttw_Tribez  #ipad, #ipadgames, #gameinsight
Sun Apr 21 13:50:21 PDT 2013 --  I've collected 3,114 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sun Apr 21 13:50:21 PDT 2013 --  I've harvested 522 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sun Apr 21 01:20:17 PDT 2013 --  I made a new achievement: `Big Village`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Sun Apr 21 01:20:17 PDT 2013 --  I have House on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Sun Apr 21 01:18:31 PDT 2013 --  I made a new achievement: `Tiller`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Sun Apr 21 01:18:25 PDT 2013 --  I've harvested 767 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sun Apr 21 01:18:25 PDT 2013 --  I've collected 2,181 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 14:24:23 PDT 2013 --  I have completed the quest 'Destroy the Murlods` hut.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sat Apr 20 14:23:27 PDT 2013 --  I've collected 1,177 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 14:23:27 PDT 2013 --  I've harvested 402 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 12:56:52 PDT 2013 --  I made a new achievement: `Fighter`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Sat Apr 20 12:56:50 PDT 2013 --  I've collected 1,005 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 12:56:30 PDT 2013 --  I have discovered a new territory in The Tribez! http://gigam.es/pntw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 12:49:56 PDT 2013 --  I've harvested 280 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 12:49:04 PDT 2013 --  I have completed the quest 'Rescuing the neighbors.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sat Apr 20 12:48:36 PDT 2013 --  I've collected 500 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 10:54:05 PDT 2013 --  I've collected 707 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 10:54:05 PDT 2013 --  I've harvested 112 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 10:25:49 PDT 2013 --  I've harvested 250 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 10:24:01 PDT 2013 --  I have completed the quest 'Investigate the site of...' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Sat Apr 20 10:23:58 PDT 2013 --  I made a new achievement: `Scout`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Sat Apr 20 10:23:55 PDT 2013 --  I've harvested 60 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Sat Apr 20 10:23:55 PDT 2013 --  I've collected 850 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 22:52:46 PDT 2013 --  I've harvested 450 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 22:51:14 PDT 2013 --  I've harvested 30 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 22:50:52 PDT 2013 --  I have completed the quest 'Demolish the Murlod Hut.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 22:50:50 PDT 2013 --  I made a new achievement: `Savior`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 22:50:48 PDT 2013 --  I've collected 730 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 15:10:38 PDT 2013 --  I have completed the quest 'Plant 5 Wheat Patches.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 15:10:14 PDT 2013 --  I made a new achievement: `Elder`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 15:10:12 PDT 2013 --  I've harvested 325 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 15:10:12 PDT 2013 --  I just reached level 15 in The Tribez! Join in and try to overtake me! http://gigam.es/pttw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 15:09:55 PDT 2013 --  I've harvested 119 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 15:09:54 PDT 2013 --  I've collected 455 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 14:51:40 PDT 2013 --  I've harvested 90 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 14:51:03 PDT 2013 --  I've harvested 30 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 14:48:59 PDT 2013 --  I've collected 975 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 14:48:59 PDT 2013 --  I've harvested 10 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 13:39:39 PDT 2013 --  I have Patch on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Fri Apr 19 13:35:26 PDT 2013 --  I've harvested 420 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 13:34:24 PDT 2013 --  I've harvested 195 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 13:34:24 PDT 2013 --  I've collected 1,230 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 12:13:47 PDT 2013 --  I have completed the quest 'New, wide roads.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 12:13:35 PDT 2013 --  I have Wide Road on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Fri Apr 19 12:10:34 PDT 2013 --  I have completed the quest 'Clearing out the jungle.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 12:09:17 PDT 2013 --  I have completed the quest 'Build 3 Braziers.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 12:09:04 PDT 2013 --  I have Brazier on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
Fri Apr 19 12:07:26 PDT 2013 --  I've collected 1,215 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 12:07:26 PDT 2013 --  I've harvested 400 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 11:27:43 PDT 2013 --  I have completed the quest 'Plant 5 Corn Patches.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 10:49:57 PDT 2013 --  I've harvested 253 of food! http://gigam.es/petw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 10:49:57 PDT 2013 --  I've collected 2,430 gold coins! http://gigam.es/pmtw_Tribez  #ipad, #ipadgames, #gameinsight
Fri Apr 19 10:19:43 PDT 2013 --  I have completed the quest 'Build a Warehouse.' in the #iPad game The Tribez. http://gigam.es/pqtw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 10:19:42 PDT 2013 --  I made a new achievement: `Storekeeper`. Try to beat me in the #iPad game The Tribez! http://gigam.es/potw_Tribez  #ipadgames, #gameinsight
Fri Apr 19 10:19:41 PDT 2013 --  I have Warehouse on my island! Now my island is even more awesome! http://gigam.es/phtw_Tribez  #pad, #ipadgames, #gameinsight
